Species Name,Taxonomy ID,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Janthinobacterium agaricidamnosum,55508,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.005,0.005
Jonesia denitrificans,43674,,,,,,,,,,,1.0,1.0,0.97,0.97,0.95,0.91,0.91,0.86,0.84,0.915,0.9125
Ketogulonicigenium vulgare,92945,,,,,,,,,,,,0.8666666666666667,0.925,0.91875,0.8574999999999999,0.76375,0.8825,0.93625,0.92875,0.90125,0.90125
Klebsiella aerogenes,548,,,,,,,,,,,,,0.42341666666666666,0.37849999999999995,0.5022,0.4157333333333333,0.45059999999999995,0.4862,0.5810000000000001,0.6273333333333333,0.6268666666666667
Klebsiella michiganensis,1134687,,,,,,,,,,,,,0.5797222222222222,0.6581250000000001,0.6014583333333333,0.7152083333333333,0.47291666666666665,0.3020833333333333,0.5139583333333333,0.10958333333333334,0.16708333333333336
Klebsiella oxytoca,571,,,,,,,,,,,,,,,,0.009047619047619047,0.4476190476190477,0.5828869047619047,0.4761309523809523,0.7797916666666667,0.7470238095238095
Klebsiella pneumoniae,573,,,,,,,0.8300730531116021,0.7988876047173782,0.8712386315066151,0.8132626088271654,0.7979202586206896,0.7219629157460744,0.8078380757720556,0.8432568990358622,0.9012852347218203,0.9501920785221424,0.9540803316908797,0.9671272878911422,0.9716232212110321,0.9711095181941193,0.9704641234938085
Klebsiella quasipneumoniae,1463165,,,,,,,,,,,,,,,,,0.08783333333333333,0.12453333333333334,0.14103333333333332,0.34853333333333336,0.36283333333333334
Klebsiella variicola,244366,,,,,,,,,,0.4658333333333333,0.45229166666666665,0.6673666666666668,0.5011000000000001,0.36343333333333333,0.2257,0.11423333333333333,0.07016666666666667,0.12833333333333333,0.3028,0.3512,0.40869999999999995
Kocuria rhizophila,72000,,,,,,,,,,0.865,0.85,0.835,0.76,0.665,0.5549999999999999,0.47,0.385,0.36,0.33999999999999997,0.7033333333333333,0.66
Kocuria rosea,1275,,,,,,,,,,,,,,,,,,,,0.005,0.005
Komagataeibacter xylinus,28448,,,,,,,,,,,,,,,,0.03,0.03,0.03,0.025,0.02,0.02
Kosakonia cowanii,208223,,,,,,,,,,,,,,,,,,,0.38,0.3,0.275
Kosakonia radicincitans,283686,,,,,,,,,,,,,,,,,,0.44,0.435,0.39,0.38
Kosakonia sacchari,1158459,,,,,,,,,,,,,,,,,,0.5,0.47,0.44499999999999995,0.43999999999999995
Lactobacillus acidophilus,1579,,,,,,,,,0.9550000000000001,0.9166666666666666,0.9,0.89,0.855,0.8116666666666666,0.75875,0.7425,0.76375,0.73,0.77375,0.7949999999999999,0.7925
Lactobacillus amylolyticus,83683,,,,,,,,,,,,,,,,,,,0.74,0.7,0.685
Lactobacillus amylovorus,1604,,,,,,,,,,,,,0.69,0.645,0.61,0.58,0.5275000000000001,0.4975,0.5525,0.515,0.5125
Lactobacillus backii,375175,,,,,,,,,,,,,,,,,,0.9183333333333333,0.9025000000000001,0.8916666666666666,0.8916666666666666
Lactobacillus brevis,1580,,,,,,,,0.7874999999999999,0.780625,0.7710416666666667,0.7664583333333334,0.7627083333333333,0.7520833333333333,0.7491666666666666,0.7936666666666666,0.7849999999999999,0.7745,0.8366666666666667,0.9321666666666666,0.9291666666666668,0.9291666666666668
Lactobacillus buchneri,1581,,,,,,,,,,,,,0.83,0.8,0.8,0.7849999999999999,0.73,0.7,0.645,0.595,0.5800000000000001
Lactobacillus casei,1582,,,,,,,,,,0.18499999999999997,0.165,0.165,0.0,0.06625,0.22625,0.22999999999999998,0.21375,0.19875,0.3175,0.375,0.375
Lactobacillus crispatus,47770,,,,,,,,,,,,,,,,,,,,0.48,0.48
Lactobacillus curvatus,28038,,,,,,,,,,,,,,,,,,0.8685,0.861,0.8720000000000001,0.8780000000000001
Lactobacillus delbrueckii,1584,,,,,,,,0.885,0.8788666666666668,0.8717333333333335,0.8697333333333332,0.9317333333333334,0.9389999999999998,0.9372666666666667,0.9324666666666666,0.9254666666666667,0.9263333333333332,0.9643333333333335,0.9698666666666668,0.9685333333333335,0.9674666666666667
Lactobacillus fermentum,1613,,,,,,,,,,0.8438333333333333,0.8433333333333334,0.8588333333333333,0.8513333333333333,0.8500000000000001,0.8747999999999999,0.8701333333333334,0.8926666666666666,0.8885333333333332,0.9237333333333332,0.9382666666666667,0.9378666666666666
Lactobacillus gasseri,1596,,,,,,,,0.73,0.7,0.65,0.58,0.5599999999999999,0.49,0.465,0.44,0.42000000000000004,0.36500000000000005,0.32,0.5299999999999999,0.45999999999999996,0.45
Lactobacillus helveticus,1587,,,,,,,,,0.841875,0.8262499999999999,0.8154166666666667,0.8045833333333333,0.8161666666666667,0.8626666666666667,0.9081666666666667,0.9225,0.9386666666666666,0.9361666666666666,0.9316666666666666,0.9453333333333334,0.9548333333333334
Lactobacillus johnsonii,33959,,,,,,0.8062500000000001,0.7920833333333334,0.76125,0.7175,0.6841666666666667,0.7166666666666666,0.7053333333333333,0.8099999999999999,0.7986666666666669,0.8266666666666668,0.8166666666666667,0.7873333333333333,0.8053333333333332,0.8326666666666667,0.8676666666666666,0.8760000000000001
Lactobacillus lindneri,53444,,,,,,,,,,,,,,,,,,0.645,0.615,0.585,0.585
Lactobacillus murinus,1622,,,,,,,,,,,,,,,,,,,,0.76,0.76
Lactobacillus paracasei,1597,,,,,,,,0.8446805555555555,0.8404166666666667,0.6565694444444444,0.6384305555555556,0.6355000000000001,0.8629000000000001,0.7936111111111112,0.9127111111111113,0.9172111111111111,0.9460777777777777,0.9447666666666666,0.9524777777777779,0.966,0.9664444444444443
Lactobacillus paracollinoides,240427,,,,,,,,,,,,,,,,,,0.9533333333333333,0.9466666666666667,0.9400000000000001,0.9400000000000001
Lactobacillus paraplantarum,60520,,,,,,,,,,,,,,,,,0.54,0.44,0.41,0.395,0.4
Lactobacillus pentosus,1589,,,,,,,,,,,,,,,,,,,0.58,0.8137500000000001,0.81125
Lactobacillus plantarum,1590,,,,,,,,,,,0.8495423116615066,0.846487100103199,0.9028618163054695,0.8992648090815273,0.9310638802889578,0.9330689370485038,0.9473692466460267,0.9681726522187823,0.9797703818369452,0.9845101135190919,0.9865959752321981
Lactobacillus reuteri,1598,,,,,,,,,0.8375,0.851125,0.8425,0.826125,0.8531249999999999,0.8460000000000001,0.917875,0.915375,0.920875,0.919875,0.924875,0.938,0.9395
Lactobacillus rhamnosus,47715,,,,,,,,,,,0.9574999999999999,0.9564999999999999,0.968,0.9658333333333333,0.9705,0.9633333333333333,0.9508333333333333,0.9536666666666667,0.9691666666666666,0.9691666666666666,0.9678333333333333
Lactobacillus sakei,1599,,,,,,,0.8327083333333334,0.818125,0.8060416666666667,0.79,0.7795833333333333,0.7629166666666666,0.7491666666666668,0.7349999999999999,0.7237499999999999,0.706875,0.6727083333333334,0.6056250000000001,0.9381666666666668,0.9515,0.9473333333333332
Lactobacillus salivarius,1624,,,,,,,,0.7677777777777779,0.7288888888888888,0.6933333333333334,0.6627777777777778,0.6344444444444445,0.5994444444444444,0.5705555555555555,0.555,0.5941666666666666,0.6537499999999999,0.7533333333333334,0.7908333333333333,0.7775000000000001,0.7775000000000001
Lactococcus garvieae,1363,,,,,,,,,,,,,0.7366666666666667,0.7166666666666667,0.7033333333333333,0.69,0.6466666666666666,0.6766666666666666,0.6566666666666666,0.6366666666666667,0.6366666666666667
Lactococcus lactis,1358,,,0.8304236111111111,0.7553819444444445,0.734125,0.6978055555555556,0.6839861111111111,0.7918444444444445,0.8381111111111113,0.8156333333333332,0.8738166666666667,0.8848666666666667,0.9133888888888888,0.9217944444444445,0.9235277777777778,0.9382666666666667,0.9258444444444445,0.9177500000000001,0.9491999999999999,0.9529333333333334,0.9560000000000001
Leclercia adecarboxylata,83655,,,,,,,,,,,,,,,,,,0.29,0.26,0.15,0.185
Legionella longbeachae,450,,,,,,,,,,,,0.88,0.87,0.86,0.85,0.815,0.79,0.73,0.73,0.88,0.88
Legionella pneumophila,446,,,,,,0.9237441930618401,0.9178707893413776,0.9097988939165409,0.8974371040723982,0.8823589743589743,0.8958007038712921,0.9038172951231775,0.9038772247360483,0.9176584213172448,0.9365197586726998,0.9317801910507792,0.9196838612368025,0.9848235294117647,0.9853671191553545,0.9925308195072902,0.9925308195072902
Legionella sainthelensi,28087,,,,,,,,,,,,,,,,,,,,0.6933333333333334,0.6933333333333334
Leifsonia xyli,1575,,,,,,0.225,0.19,0.13,0.11499999999999999,0.105,0.09000000000000001,0.085,0.085,0.08,0.07,0.05666666666666667,0.05333333333333334,0.06333333333333334,0.056666666666666664,0.04,0.04
Lelliottia amnigena,61646,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Leptolyngbya boryana,1184,,,,,,,,,,,,,,,,,0.9633333333333333,0.96,0.98,0.98,0.98
Leptospira biflexa,172,,,,,,,,,,0.98,0.975,0.965,0.9550000000000001,0.94,0.9299999999999999,0.91,0.87,0.855,0.855,0.825,0.825
Leptospira borgpetersenii,174,,,,,,,,0.98375,0.98,0.975,0.9725,0.9712500000000001,0.96,0.955,0.95,0.9425,0.9425,0.93375,0.9299999999999999,0.97,0.97
Leptospira interrogans,173,,,,,,0.9755555555555556,0.9727777777777779,0.9633333333333333,0.9455555555555555,0.9155555555555556,0.9027777777777778,0.9400000000000001,0.9508333333333333,0.945,0.9425,0.9316666666666668,0.98375,0.9770833333333333,0.9770833333333333,0.9762500000000001,0.9762500000000001
Leptospira mayottensis,1137606,,,,,,,,,,,,,,,,,,,,0.8066666666666666,0.8066666666666666
Leptospirillum ferriphilum,178606,,,,,,,,,,,,,,0.79,0.78,0.78,0.605,0.6,0.605,0.595,0.575
Leuconostoc mesenteroides,1245,,,,,,,,0.8908333333333334,0.8841666666666665,0.8620833333333333,0.84875,0.8325,0.8175,0.8025,0.79125,0.8310000000000001,0.8986666666666666,0.9183333333333333,0.9556666666666667,0.9570000000000001,0.9606666666666666
Liberibacter crescens,1273132,,,,,,,,,,,,,,0.9,0.88,0.85,0.8,0.77,0.765,0.74,0.74
Listeria ivanovii,1638,,,,,,,,,,,,,0.65625,0.6,0.55375,0.728,0.6910000000000001,0.6759999999999999,0.734,0.786,0.788
Listeria monocytogenes,1639,,,,,0.8424397255969835,0.8214152387934646,0.8918694101823474,0.875353826207748,0.8645028527330055,0.8904759164774105,0.9176215747580094,0.9569296663947258,0.9727250977884594,0.985362333252486,0.9919590271867351,0.9941812920865214,0.9946352761669571,0.9945712160165812,0.9969917743037946,0.9969493360968403,0.996400071439596
Listeria welshimeri,1643,,,,,,,,0.89,0.88,0.74,0.71,0.65,0.61,0.55,0.46,0.41,0.38,0.37,0.405,0.375,0.375
Lysinibacillus sphaericus,1421,,,,,,,,,,,,,,,,,,0.6258333333333334,0.6216666666666667,0.6191666666666666,0.6483333333333333
Lysobacter antibioticus,84531,,,,,,,,,,,,,,,,,0.245,0.22,0.21000000000000002,0.19,0.185
Lysobacter capsici,435897,,,,,,,,,,,,,,,,,0.18,0.17,0.145,0.11,0.115
Macrococcus caseolyticus,69966,,,,,,,,,,,0.77,0.75,0.72,0.71,0.7,0.68,0.63,0.62,0.635,0.605,0.61
Magnetospirillum gryphiswaldense,55518,,,,,,,,,,,,,,,0.495,0.405,0.355,0.28500000000000003,0.28,0.6466666666666666,0.6466666666666666
Mannheimia haemolytica,75985,,,,,,,,,,,,,,,0.9618666666666666,0.9511333333333333,0.9665666666666667,0.9611333333333334,0.9697333333333333,0.9637,0.9637
Mannheimia varigena,85404,,,,,,,,,,,,,,,,0.7999999999999999,0.755,0.7383333333333333,0.6983333333333333,0.7716666666666666,0.77
Marinobacter hydrocarbonoclasticus,2743,,,,,,,,0.82,0.81,0.77,0.75,0.74,0.71,0.6399999999999999,0.6299999999999999,0.615,0.5549999999999999,0.51,0.485,0.435,0.425
Marinobacter salarius,1420917,,,,,,,,,,,,,,,,0.72,0.68,0.65,0.595,0.645,0.645
Megasphaera elsdenii,907,,,,,,,,,,,,,,,,,0.59,0.575,0.555,0.62,0.615
Melissococcus plutonius,33970,,,,,,,,,,,,,,0.78,0.78,0.96,0.91,0.86,0.85,0.6275000000000001,0.62
Mesoplasma florum,2151,,,,,,0.845,0.8200000000000001,0.7949999999999999,0.71,0.575,0.5275,0.5025000000000001,0.435,0.39749999999999996,0.6325000000000001,0.6174999999999999,0.5375,0.4525,0.46399999999999997,0.6756666666666667,0.6696666666666667
Mesoplasma lactucae,138853,,,,,,,,,,,,,,,,,,,0.46499999999999997,0.43,0.435
Mesorhizobium ciceri,39645,,,,,,,,,,,,,0.635,0.585,0.525,0.44499999999999995,0.41500000000000004,0.6833333333333335,0.62,0.57,0.5666666666666665
Methylorubrum extorquens,408,,,,,,,,,0.5133333333333333,0.56125,0.8287500000000001,0.81,0.7975,0.79,0.7225,0.615,0.56875,0.5325,0.7150000000000001,0.6875,0.6825
Micavibrio aeruginosavorus,349221,,,,,,,,,,,,,0.21,0.19,0.2,0.185,0.16,0.16,0.135,0.12,0.11499999999999999
Microbacterium oxydans,82380,,,,,,,,,,,,,,,,,,,,,0.005
Micrococcus luteus,1270,,,,,,,,,,,0.6,0.575,0.495,0.435,0.31,0.27,0.2,0.17,0.125,0.22749999999999998,0.39
Microcystis aeruginosa,1126,,,,,,,,,,0.7224999999999999,0.7175,0.7075,0.685,0.665,0.6525000000000001,0.6325000000000001,0.47,0.45,0.4466666666666667,0.7666666666666666,0.7633333333333333
Micromonospora aurantiaca,47850,,,,,,,,,,,,0.36,0.34,0.31,0.22,0.17,0.13,0.11,0.08,0.09,0.09
Moorella thermoacetica,1525,,,,,,,0.86,0.8566666666666666,0.8466666666666667,0.8433333333333334,0.84,0.84,0.8366666666666666,0.8300000000000001,0.8033333333333333,0.7933333333333333,0.845,0.88375,0.88,0.87375,0.87375
Moraxella bovoculi,386891,,,,,,,,,,,,,,,,,0.9445833333333333,0.94,0.94,0.9291666666666667,0.9291666666666667
Moraxella catarrhalis,480,,,,,,,,,,,,0.9177083333333333,0.9022916666666666,0.8970833333333332,0.8879166666666667,0.9623333333333335,0.9508333333333333,0.9385,0.9559999999999998,0.9844999999999999,0.9844999999999999
Moraxella osloensis,34062,,,,,,,,,,,,,,,,,,0.6725000000000001,0.91,0.9008333333333334,0.9
Morganella morganii,582,,,,,,,,,,,,,,,0.7566666666666667,0.7294444444444445,0.68,0.6644444444444444,0.7266666666666667,0.9195833333333334,0.9195833333333334
Mycobacterium avium,1764,,,,,,0.928125,0.9118750000000001,0.8976,0.8739000000000001,0.8413,0.8318999999999999,0.8095000000000001,0.7674000000000001,0.7186,0.9036000000000002,0.8507,0.8905999999999998,0.9333,0.9417000000000002,0.9742,0.9737
Mycobacterium chimaera,222805,,,,,,,,,,,,,,,,,,0.06444444444444446,0.545,0.48125,0.4791666666666667
Mycobacterium intracellulare,1767,,,,,,,,,,,,,,0.63125,0.760625,0.6724999999999999,0.6074999999999999,0.5325,0.35187499999999994,0.320625,0.31937499999999996
Mycobacterium leprae,1769,,,,,1.0,0.9966666666666667,0.9966666666666667,0.98,0.9700000000000001,0.9666666666666667,0.975,0.975,0.95,0.9400000000000001,0.9125000000000001,0.895,0.88,0.8624999999999999,0.9275,0.9425000000000001,0.9425000000000001
Mycobacterium marinum,1781,,,,,,,,,,0.5625,0.5475,0.5225,0.4575,0.44,0.33,0.31,0.42333333333333334,0.24333333333333337,0.22166666666666668,0.7416666666666667,0.6433333333333333
Mycobacterium shigaense,722731,,,,,,,,,,,,,,,,,,,0.28,0.215,0.21
Mycobacterium tuberculosis,1773,,,,,,0.9892460317460317,0.9847123015873016,0.9493353174603175,0.9953833333333334,0.9938714285714285,0.998561111111111,0.9985111111111111,0.9993976190476191,0.9993420634920636,0.9994761904761905,0.9994920634920635,0.9993706349206348,0.9996087301587302,0.9996087301587302,0.9996587301587301,0.9996587301587301
Mycobacterium ulcerans,1809,,,,,,,,0.92,0.87,0.855,0.835,0.82,0.775,0.72,0.375,0.34,0.285,0.19,0.1525,0.060000000000000005,0.17500000000000002
Mycobacteroides abscessus,36809,,,,,,,,,,0.7643541666666667,0.7492083333333334,0.7333452380952381,0.6914255952380952,0.6610654761904762,0.7477642857142858,0.8972261904761905,0.9234595238095238,0.9768023809523809,0.9764499999999998,0.978152380952381,0.9811523809523809
Mycobacteroides chelonae,1774,,,,,,,,,,,,,,,,,,0.03,0.025,0.02666666666666667,0.02333333333333333
Mycobacteroides immunogenum,83262,,,,,,,,,,,,,,,,,,0.41000000000000003,0.39,0.33999999999999997,0.31999999999999995
Mycolicibacterium gilvum,1804,,,,,,,,,0.62,0.58,0.56,0.545,0.53,0.48,0.385,0.29,0.26,0.19,0.18,0.135,0.13
Mycolicibacterium neoaurum,1795,,,,,,,,,,,,,,,,0.65,0.58,0.52,0.5,0.305,0.295
Mycolicibacterium phlei,1771,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Mycolicibacterium smegmatis,1772,,,,,,,,0.9049999999999999,0.8649999999999999,0.8300000000000001,0.8233333333333333,0.8183333333333334,0.7733333333333333,0.8162499999999999,0.75375,0.8825000000000001,0.8800000000000001,0.86375,0.8525,0.8475,0.845
Mycoplasma agalactiae,2110,,,,,,,,,0.55,0.46,0.43,0.46499999999999997,0.35,0.32499999999999996,0.31000000000000005,0.27,0.21,0.175,0.08,0.075,0.075
Mycoplasma arginini,2094,,,,,,,,,,,,,,,,,0.29,0.22,0.22,0.19,0.175
Mycoplasma arthritidis,2111,,,,,,,,,,0.84,0.8,0.79,0.79,0.75,0.73,0.69,0.64,0.57,0.55,0.5,0.5349999999999999
Mycoplasma bovigenitalium,2112,,,,,,,,,,,,,,,,,,0.15,0.17,0.15,0.105
Mycoplasma bovirhinis,29553,,,,,,,,,,,,,,,,,,,0.47,0.42,0.33999999999999997
Mycoplasma bovis,28903,,,,,,,,,,,,0.5874999999999999,0.755625,0.8845833333333333,0.8845833333333333,0.8935416666666667,0.8970833333333333,0.9010416666666666,0.9185416666666666,0.9135416666666666,0.9127083333333333
Mycoplasma californicum,2113,,,,,,,,,,,,,,,,0.5483333333333333,0.47416666666666674,0.445,0.43666666666666665,0.6908333333333334,0.6975
Mycoplasma canis,29555,,,,,,,,,,,,,,,,,0.28500000000000003,0.3933333333333333,0.37666666666666665,0.33666666666666667,0.5499999999999999
Mycoplasma capricolum,2095,,,,,,,0.765,0.7275,0.5549999999999999,0.40249999999999997,0.215,0.16,0.11000000000000001,0.1,0.1,0.64,0.6161111111111112,0.4911111111111111,0.5488888888888889,0.49,0.405
Mycoplasma cloacale,92401,,,,,,,,,,,,,,,,,,,,0.32,0.32
Mycoplasma dispar,86660,,,,,,,,,,,,,,,,,0.505,0.445,0.36250000000000004,0.33499999999999996,0.5125
Mycoplasma fermentans,2115,,,,,,,,,,,,0.62,0.545,0.515,0.505,0.45999999999999996,0.38,0.315,0.275,0.25,0.185
Mycoplasma gallisepticum,2096,,,,,,,,,,,,0.9344999999999999,0.9279999999999999,0.9893333333333333,0.9893333333333333,0.9893333333333333,0.9865,0.9856666666666667,0.9843333333333334,0.9826666666666666,0.9826666666666666
Mycoplasma genitalium,2097,,,,,,,,0.99,0.9624999999999999,0.9374999999999999,0.9325,0.9225,0.8875,0.986,0.986,0.984,0.97,0.952,0.9479999999999998,0.932,0.93
Mycoplasma hominis,2098,,,,,,,,,,,0.5066666666666667,0.475,0.44583333333333336,0.4241666666666667,0.41583333333333333,0.522,0.7973333333333332,0.7346666666666667,0.7300000000000001,0.8099999999999999,0.8093333333333333
Mycoplasma hyopneumoniae,2099,,,,,,0.9455555555555556,0.9762500000000001,0.9750000000000001,0.96875,0.9233333333333332,0.9004166666666666,0.9391666666666667,0.9104166666666667,0.90125,0.95375,0.9454166666666666,0.8825,0.8375,0.855,0.8279166666666666,0.8541666666666666
Mycoplasma hyorhinis,2100,,,,,,,,,,,,0.63875,0.7689999999999999,0.958,0.9646666666666667,0.9586666666666666,0.9269999999999999,0.9093333333333333,0.9023333333333333,0.9076666666666666,0.9216666666666666
Mycoplasma mycoides,2102,,,,,,,,,0.5358080808080808,0.4121717171717172,0.820989898989899,0.8677535353535355,0.8725454545454545,0.8547797979797979,0.8488323232323232,0.8465292929292929,0.8408484848484848,0.873369696969697,0.8646747474747475,0.8143232323232323,0.9576646464646466
Mycoplasma pneumoniae,2104,,,,0.9977678571428572,0.9970982142857143,0.996889880952381,0.995907738095238,0.9948660714285714,0.9913839285714285,0.9844791666666668,0.9764434523809524,0.9851011904761904,0.9931488095238095,0.989625,0.9888869047619047,0.9920178571428571,0.9983333333333333,0.9981726190476191,0.9993333333333332,0.9993333333333332,0.9995833333333334
Mycoplasma pulmonis,2107,,,,,0.97,0.95,0.94,0.94,0.88,0.8,0.77,0.73,0.71,0.68,0.67,0.62,0.46,0.37,0.32,0.28,0.255
Mycoplasma putrefaciens,2123,,,,,,,,,,,,,0.585,0.55,0.5900000000000001,0.5375,0.42000000000000004,0.3025,0.275,0.4825,0.44
Mycoplasma suis,57372,,,,,,,,,,,,,0.675,0.655,0.625,0.5900000000000001,0.525,0.475,0.45999999999999996,0.43,0.435
Mycoplasma synoviae,2109,,,,,,,0.955,0.9475,0.87,0.7350000000000001,0.6825,0.635,0.6000000000000001,0.5675,0.5525,0.49,0.6375,0.5800000000000001,0.49833333333333335,0.6766666666666666,0.6733333333333333
Myxococcus macrosporus,35,,,,,,,,,,,,,0.79,0.7,0.56,0.46,0.41,0.31,0.33999999999999997,0.275,0.21000000000000002
Nautilia profundicola,244787,,,,,,,,,,,0.08,0.08,0.08,0.06,0.06,0.06,0.04,0.02,0.02,0.02,0.03
Neisseria animaloris,326522,,,,,,,,,,,,,,,,,,,,0.485,0.485
Neisseria elongata,495,,,,,,,,,,,,,,,,,0.46,0.4,0.38,0.4983333333333333,0.49666666666666665
Neisseria gonorrhoeae,485,,,,,,,0.5472619047619047,0.5449999999999999,0.3049642857142857,0.6960119047619048,0.48678571428571427,0.4515595238095238,0.23895238095238097,0.2385357142857143,0.23817857142857143,0.21050000000000002,0.2806261904761905,0.2500857142857143,0.33270238095238097,0.5433119047619048,0.5433119047619048
Neisseria lactamica,486,,,,,,,,,,,,0.20500000000000002,0.175,0.175,0.165,0.155,0.14500000000000002,0.10500000000000001,0.15333333333333335,0.16333333333333333,0.16333333333333333
Neisseria meningitidis,487,,,,,0.9172655985319029,0.9092507293431207,0.8713931865236214,0.8596719681284899,0.9712083254909342,0.9265780538302277,0.9626015120145555,0.9629615408745844,0.9918960097873143,0.9918960097873143,0.9913176799046364,0.9939189660580965,0.9926861158165504,0.9952254909341866,0.994555128929042,0.9947991969383272,0.9947991969383272
Neisseria weaveri,28091,,,,,,,,,,,,,,,,,,0.66,0.65,0.64,0.64
Neorhizobium galegae,399,,,,,,,,,,,,,,,,0.255,0.22,0.175,0.14500000000000002,0.12000000000000001,0.12000000000000001
Nocardia brasiliensis,37326,,,,,,,,,,,,,,0.46,0.38,0.3,0.28,0.26,0.24,0.135,0.13
Nocardia farcinica,37329,,,,,,0.91,0.89,0.78,0.725,0.66,0.64,0.595,0.56,0.48,0.33,0.21000000000000002,0.38000000000000006,0.3466666666666667,0.31,0.5166666666666667,0.49
Nocardiopsis dassonvillei,2014,,,,,,,,,,,,0.7949999999999999,0.74,0.675,0.5449999999999999,0.44999999999999996,0.345,0.4183333333333334,0.5866666666666668,0.6550000000000001,0.6416666666666667
Oblitimonas alkaliphila,1697053,,,,,,,,,,,,,,,,,0.9490000000000001,0.9480000000000001,0.9480000000000001,0.9440000000000002,0.9440000000000002
Oceanobacillus iheyensis,182710,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ochrobactrum anthropi,529,,,,,,,,,0.93,0.92,0.92,0.91,0.87,0.87,0.83,0.675,0.6699999999999999,0.62,0.585,0.5700000000000001,0.5700000000000001
Odoribacter splanchnicus,28118,,,,,,,,,,,,,0.97,0.97,0.97,0.95,0.94,0.93,0.885,0.875,0.875
Oenococcus oeni,1247,,,,,,,,0.93,0.93,0.89,0.87,0.87,0.86,0.86,0.82,0.79,0.77,0.7,0.67,0.645,0.64
Oligotropha carboxidovorans,40137,,,,,,,,,,0.7,0.69,0.68,0.8525,0.8474999999999999,0.7775000000000001,0.6875,0.6625,0.61,0.5925,0.5625,0.5625
Orientia tsutsugamushi,784,,,,,,,,,0.8783333333333333,0.88875,0.8574999999999999,0.85375,0.84125,0.83125,0.82125,0.8099999999999999,0.7749999999999999,0.745,0.73875,0.9625,0.9625
Ornithobacterium rhinotracheale,28251,,,,,,,,,,,,,,0.635,0.63,0.7366666666666667,0.6833333333333332,0.6433333333333334,0.63,0.6066666666666667,0.6566666666666667
Paenibacillus durus,44251,,,,,,,,,,,,,,,,0.33,0.28500000000000003,0.265,0.24,0.2,0.2
Paenibacillus larvae,1464,,,,,,,,,,,,,,,0.805,0.795,0.7787499999999999,0.7662499999999999,0.974,0.985,0.985
Paenibacillus mucilaginosus,61624,,,,,,,,,,,,,0.89,0.8866666666666666,0.93,0.91,0.8966666666666666,0.8666666666666667,0.87,0.8533333333333334,0.8533333333333334
Paenibacillus polymyxa,1406,,,,,,,,,,,,,0.406875,0.38249999999999995,0.36,0.7609999999999999,0.8478333333333333,0.9021666666666667,0.8953333333333333,0.9121666666666666,0.9101666666666667
Pandoraea apista,93218,,,,,,,,,,,,,,,,,0.5433333333333333,0.5687500000000001,0.5549999999999999,0.8324999999999999,0.8324999999999999
Pandoraea pnomenusa,93220,,,,,,,,,,,,,,,,0.44,0.385,0.8366666666666668,0.8066666666666666,0.7949999999999999,0.7916666666666666
Pandoraea sputorum,93222,,,,,,,,,,,,,,,,,,0.42,0.365,0.325,0.325
Pannonibacter phragmitetus,121719,,,,,,,,,,,,,,,,,,0.36,0.32,0.27,0.27
Pantoea agglomerans,549,,,,,,,,,,,,,,,,,,0.41333333333333333,0.38000000000000006,0.66125,0.8587499999999999
Pantoea ananatis,553,,,,,,,,,,,,,0.8825,0.8787499999999999,0.86875,0.8550000000000001,0.8362499999999999,0.9075,0.915,0.9125,0.9175
Pantoea vagans,470934,,,,,,,,,,,,0.2775,0.24,0.2375,0.2125,0.185,0.155,0.11333333333333334,0.105,0.2966666666666667,0.2316666666666667
Paraburkholderia caribensis,75105,,,,,,,,,,,,,,,,,0.305,0.4383333333333333,0.41,0.4749999999999999,0.47333333333333333
Paraburkholderia hospita,169430,,,,,,,,,,,,,,,,,,,,0.155,0.15
Paraburkholderia xenovorans,36873,,,,,,,,0.94,0.87,0.8,0.79,0.78,0.77,0.72,0.58,0.51,0.49,0.42500000000000004,0.4,0.38,0.375
Paracoccus denitrificans,266,,,,,,,,0.95,0.9,0.89,0.87,0.82,0.8,0.72,0.6,0.47,0.41,0.34,0.3,0.28,0.31
Paracoccus yeei,147645,,,,,,,,,,,,,,,,,,,0.12,0.20500000000000002,0.2025
Parageobacillus thermoglucosidasius,1426,,,,,,,,,,,,,0.275,0.26,0.255,0.245,0.5566666666666666,0.9199999999999999,0.9166666666666666,0.9133333333333334,0.9133333333333334
Parvimonas micra,33033,,,,,,,,,,,,,,,,0.375,0.315,0.265,0.255,0.49333333333333335,0.49333333333333335
Pasteurella multocida,747,,,0.8813392857142857,0.8635446428571429,0.8543839285714285,0.8445803571428572,0.8414732142857142,0.8372678571428571,0.8258303571428571,0.8057500000000001,0.7979107142857143,0.7815892857142857,0.8402642857142858,0.8927285714285714,0.9009357142857143,0.9002071428571428,0.8998785714285715,0.9152714285714285,0.93125,0.9509214285714285,0.9509214285714285
